fileName,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./ebooks-cb/ebook_cb-1519736401920-180314-0200/20161227103034_9789023450122.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,151818
./ebooks-cb/ebook_cb-1519736402176-180314-0200/20161227103034_9789023450139.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,75971
./ebooks-cb/ebook_cb-1519736402432-180314-0200/20161227103034_9789023450146.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,103095
./ebooks-cb/ebook_cb-1519736402688-180314-0200/20161227103034_9789023450153.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,115445
./ebooks-cb/ebook_cb-1519736402944-180314-0200/20161227103034_9789023450238.epub,2.0.1,Well-formed,0,1,,PKG-010,103697
./ebooks-cb/ebook_cb-1519736403200-180314-0200/20161227103034_9789023450245.epub,2.0.1,Well-formed,0,1,,OPF-055,30162
./ebooks-cb/ebook_cb-1519736403456-180314-0200/20161227103034_9789023450252.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,64382
./ebooks-cb/ebook_cb-1519736403968-180314-0201/20161227103034_9789023450269.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,122636
./ebooks-cb/ebook_cb-1519736404736-180314-0201/20161227103034_9789023450344.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,39913
./ebooks-cb/ebook_cb-1519736404992-180314-0201/20161227103034_9789023450351.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,87199
./ebooks-cb/ebook_cb-1519736405248-180314-0201/20161227103034_9789023450368.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,23294
